txHash;EtherscanUrl;txType;creditAmount;creditAsset;debitAmount;debitAsset;Memo;creditAccount;debitAccount;txFeeAsset;txFeeAmount;txFeeAccount;dateTime;timestamp
0xb7e6771810b7ae437d15f46a4ae19f359fcc50b87c4cbdcaf46d150d640bc48f;https://etherscan.io/tx/0xb7e6771810b7ae437d15f46a4ae19f359fcc50b87c4cbdcaf46d150d640bc48f;Fee;0;;0;;Approved  HEX For Trade On  Uniswap V2: Router 2;0x9ad227d56a36b33407916f3293db2d298095dca9;;Ether;0,001377299;0x9ad227d56a36b33407916f3293db2d298095dca9;2020-06-11T03:25:56Z;1591845956
0x489948a7c51683746424a4b43e33bed88c58d5a86f8ace1da306bd9c4305306f;https://etherscan.io/tx/0x489948a7c51683746424a4b43e33bed88c58d5a86f8ace1da306bd9c4305306f;Withdrawl;371189,54739747;HEX;371189,54739747;HEX;Withdrawal 371189.54739747 HEX To Uniswap V2: HEX 3;0x9ad227d56a36b33407916f3293db2d298095dca9;0x55d5c232d921b9eaa6b37b5845e439acd04b4dba (Uniswap V2: HEX 3);Ether;0,004820172;0x9ad227d56a36b33407916f3293db2d298095dca9;2020-06-11T04:55:54Z;1591851354
0x489948a7c51683746424a4b43e33bed88c58d5a86f8ace1da306bd9c4305306f;https://etherscan.io/tx/0x489948a7c51683746424a4b43e33bed88c58d5a86f8ace1da306bd9c4305306f;Deposit;67867743,05373245;HEX2T;67867743,05373245;HEX2T;Deposit 67867743.05373245 HEX2T From Uniswap V2: HEX2T 2;0xedaedd22e653c504ff6806bf61664292848eb26e (Uniswap V2: HEX2T 2);0x9ad227d56a36b33407916f3293db2d298095dca9;;0;;2020-06-11T04:55:54Z;1591851354
0xe8bff8c48e9170d518c7f01b58d767eab218bede9280d3c1792ade3a805d2442;https://etherscan.io/tx/0xe8bff8c48e9170d518c7f01b58d767eab218bede9280d3c1792ade3a805d2442;Deposit;20,938594;USDC;20,938594;USDC;Deposit 20.938594 USDC From 0x688d976c46ba022ab5f930a4996274fb46950a73;0x688d976c46ba022ab5f930a4996274fb46950a73;0x9ad227d56a36b33407916f3293db2d298095dca9;;0;;2020-06-11T23:53:30Z;1591919610
0xb3bce0b22cfabd28b648d222b147592e99f67bb90d3f76fb312b9584f8c1e292;https://etherscan.io/tx/0xb3bce0b22cfabd28b648d222b147592e99f67bb90d3f76fb312b9584f8c1e292;Deposit;1,873522;USDC;1,873522;USDC;Deposit 1.873522 USDC From 0x688d976c46ba022ab5f930a4996274fb46950a73;0x688d976c46ba022ab5f930a4996274fb46950a73;0x9ad227d56a36b33407916f3293db2d298095dca9;;0;;2020-06-11T23:58:45Z;1591919925
0x32fa1186123e805fce3111d1429a002bcd49f906891a1729cfd437b1aefbec85;https://etherscan.io/tx/0x32fa1186123e805fce3111d1429a002bcd49f906891a1729cfd437b1aefbec85;Deposit;10,514272;USDC;10,514272;USDC;Deposit 10.514272 USDC From 0x688d976c46ba022ab5f930a4996274fb46950a73;0x688d976c46ba022ab5f930a4996274fb46950a73;0x9ad227d56a36b33407916f3293db2d298095dca9;;0;;2020-06-11T23:58:45Z;1591919925
0xc7692c91a12b5b4e342201b83efec961ea70f0464f3eb3b2e30ea87f2a05a9ab;https://etherscan.io/tx/0xc7692c91a12b5b4e342201b83efec961ea70f0464f3eb3b2e30ea87f2a05a9ab;Deposit;56,51361886;HXY;56,51361886;HXY;Deposit 56.51361886 HXY From 0xfc0713dd0aefa5a1b6a6f24e53605a885ca6b441;0xfc0713dd0aefa5a1b6a6f24e53605a885ca6b441;0x9ad227d56a36b33407916f3293db2d298095dca9;;0;;2020-06-17T15:26:00Z;1592407560
0x67902f6547b9634bc9cbd82f5c6a35cd0336979e3e2d7a77c047d1c79d52f5a7;https://etherscan.io/tx/0x67902f6547b9634bc9cbd82f5c6a35cd0336979e3e2d7a77c047d1c79d52f5a7;Deposit;7,345545;USDC;7,345545;USDC;Deposit 7.345545 USDC From 0x688d976c46ba022ab5f930a4996274fb46950a73;0x688d976c46ba022ab5f930a4996274fb46950a73;0x9ad227d56a36b33407916f3293db2d298095dca9;;0;;2020-06-19T00:17:22Z;1592525842
0x860ac7cebc2494469c3bc8d59c6ac481fab1d4d8dc28a8d59ddf7cf62b9aa148;https://etherscan.io/tx/0x860ac7cebc2494469c3bc8d59c6ac481fab1d4d8dc28a8d59ddf7cf62b9aa148;Deposit;17,148626;USDC;17,148626;USDC;Deposit 17.148626 USDC From 0x688d976c46ba022ab5f930a4996274fb46950a73;0x688d976c46ba022ab5f930a4996274fb46950a73;0x9ad227d56a36b33407916f3293db2d298095dca9;;0;;2020-06-19T00:21:08Z;1592526068
0xe72212e1f9cc4a4522fc92e38d6c7f5d5d58eae24c320ece1df340b4a45a94f3;https://etherscan.io/tx/0xe72212e1f9cc4a4522fc92e38d6c7f5d5d58eae24c320ece1df340b4a45a94f3;Deposit;12,871275;USDC;12,871275;USDC;Deposit 12.871275 USDC From 0x688d976c46ba022ab5f930a4996274fb46950a73;0x688d976c46ba022ab5f930a4996274fb46950a73;0x9ad227d56a36b33407916f3293db2d298095dca9;;0;;2020-06-19T00:25:21Z;1592526321
0x526b444814cf9176d3c30283a459c4c6ba84166681629b8fd1864e6ac745af35;https://etherscan.io/tx/0x526b444814cf9176d3c30283a459c4c6ba84166681629b8fd1864e6ac745af35;Fee;0;;0;;Approved  WBTC For Trade On  Uniswap V2: Router 2;0x9ad227d56a36b33407916f3293db2d298095dca9;;Ether;0,001403308;0x9ad227d56a36b33407916f3293db2d298095dca9;2020-06-19T18:39:45Z;1592591985
0x35e5ce4e22433968b2126e52246759d462f20344744a84aaa53624e1f31edba2;https://etherscan.io/tx/0x35e5ce4e22433968b2126e52246759d462f20344744a84aaa53624e1f31edba2;Withdrawl;0,07500163;WBTC;0,07500163;WBTC;Withdrawal 0.07500163 WBTC To Uniswap V2: WBTC 2;0x9ad227d56a36b33407916f3293db2d298095dca9;0xbb2b8038a1640196fbe3e38816f3e67cba72d940 (Uniswap V2: WBTC 2);Ether;0,004667768;0x9ad227d56a36b33407916f3293db2d298095dca9;2020-06-19T19:01:22Z;1592593282
0x35e5ce4e22433968b2126e52246759d462f20344744a84aaa53624e1f31edba2;https://etherscan.io/tx/0x35e5ce4e22433968b2126e52246759d462f20344744a84aaa53624e1f31edba2;Deposit;3,03548869238623;Ether;3,03548869238623;Ether;Deposit  3.03548869238623 Ether From Uniswap V2: Router 2;0x7a250d5630b4cf539739df2c5dacb4c659f2488d (Uniswap V2: Router 2);0x9ad227d56a36b33407916f3293db2d298095dca9;;0;;2020-06-19T19:01:22Z;1592593282
0x5280fddda485c02a4469470323389895c54074d8641aea4444be66a458d1c273;https://etherscan.io/tx/0x5280fddda485c02a4469470323389895c54074d8641aea4444be66a458d1c273;Withdrawl;0,013763680419122463;Ether;0,013763680419122463;Ether;Withdrawal 0.013763680419122463 Ether To 0x7cf22917643f15520121a6eece65be4a609cce5b;0x9ad227d56a36b33407916f3293db2d298095dca9;0x7cf22917643f15520121a6eece65be4a609cce5b;Ether;0,000672;0x9ad227d56a36b33407916f3293db2d298095dca9;2020-06-19T19:03:08Z;1592593388
0x14b19c55a2992b45a5dda124546c898f25bec221e7bcf3a11a3ad2ed4a97e7f9;https://etherscan.io/tx/0x14b19c55a2992b45a5dda124546c898f25bec221e7bcf3a11a3ad2ed4a97e7f9;Withdrawl;3,1;Ether;3,1;Ether;Withdrawal 3.1 Ether To 0x7cf22917643f15520121a6eece65be4a609cce5b;0x9ad227d56a36b33407916f3293db2d298095dca9;0x7cf22917643f15520121a6eece65be4a609cce5b;Ether;0,000672;0x9ad227d56a36b33407916f3293db2d298095dca9;2020-06-19T19:07:22Z;1592593642
0xfb9492902586d208f0171196ea34cda51747d0f912bac5ac466e8e6aaa9f2f7c;https://etherscan.io/tx/0xfb9492902586d208f0171196ea34cda51747d0f912bac5ac466e8e6aaa9f2f7c;Deposit;0,56513618;HXY;0,56513618;HXY;Deposit 0.56513618 HXY From 0xfc0713dd0aefa5a1b6a6f24e53605a885ca6b441;0xfc0713dd0aefa5a1b6a6f24e53605a885ca6b441;0x9ad227d56a36b33407916f3293db2d298095dca9;;0;;2020-06-20T03:27:08Z;1592623628
0xc0df1312b653c82bab14100eeae30c8c98767b6d5674ef576d71d1445e897f69;https://etherscan.io/tx/0xc0df1312b653c82bab14100eeae30c8c98767b6d5674ef576d71d1445e897f69;Withdrawl;0,06;Ether;0,06;Ether;Withdrawal 0.06 Ether To 0x2b9ced840d9072f2f3d6d66275381aba530c6420;0x9ad227d56a36b33407916f3293db2d298095dca9;0x2b9ced840d9072f2f3d6d66275381aba530c6420;Ether;0,000945;0x9ad227d56a36b33407916f3293db2d298095dca9;2020-06-22T16:31:17Z;1592843477
0x21001a26eb598503827b7947af02d4ae488f96310b11678bf5bbdbf0d91c1fd9;https://etherscan.io/tx/0x21001a26eb598503827b7947af02d4ae488f96310b11678bf5bbdbf0d91c1fd9;Deposit;16,124373;USDC;16,124373;USDC;Deposit 16.124373 USDC From 0x688d976c46ba022ab5f930a4996274fb46950a73;0x688d976c46ba022ab5f930a4996274fb46950a73;0x9ad227d56a36b33407916f3293db2d298095dca9;;0;;2020-06-26T00:11:01Z;1593130261
0x2f035c36ef0ea9fb58bcd42550d9a9739e4ec759211cdfb9de27078d3aa6e0b8;https://etherscan.io/tx/0x2f035c36ef0ea9fb58bcd42550d9a9739e4ec759211cdfb9de27078d3aa6e0b8;Deposit;56,848017;USDC;56,848017;USDC;Deposit 56.848017 USDC From 0x688d976c46ba022ab5f930a4996274fb46950a73;0x688d976c46ba022ab5f930a4996274fb46950a73;0x9ad227d56a36b33407916f3293db2d298095dca9;;0;;2020-06-26T00:18:16Z;1593130696
0x112679ae6c2acf2b5cc03d5e0e89aae3e5a8e63968169e867495626e6cbd4bec;https://etherscan.io/tx/0x112679ae6c2acf2b5cc03d5e0e89aae3e5a8e63968169e867495626e6cbd4bec;Fee;0;;0;;Approved  USDC For Trade On  Compound USD Coin;0x9ad227d56a36b33407916f3293db2d298095dca9;;Ether;0,001348407;0x9ad227d56a36b33407916f3293db2d298095dca9;2020-06-28T00:32:17Z;1593304337
0x9552e94dd13344d8e3ca10e0196c3b3c97297c3c1164dbf612048d787a3c41cf;https://etherscan.io/tx/0x9552e94dd13344d8e3ca10e0196c3b3c97297c3c1164dbf612048d787a3c41cf;Fee;0;;0;;;0x9ad227d56a36b33407916f3293db2d298095dca9;;Ether;0,002499849;0x9ad227d56a36b33407916f3293db2d298095dca9;2020-06-28T00:33:52Z;1593304432
0x7bd13eb243f6591cdc069ffde9ec68c91d8e5a79599d267256e10993b9a72f2c;https://etherscan.io/tx/0x7bd13eb243f6591cdc069ffde9ec68c91d8e5a79599d267256e10993b9a72f2c;Fee;0;;0;;Approved  WBTC For Trade On  Compound Wrapped BTC;0x9ad227d56a36b33407916f3293db2d298095dca9;;Ether;0,0011317;0x9ad227d56a36b33407916f3293db2d298095dca9;2020-06-28T00:35:28Z;1593304528
0x6a0c8cf418fbd9ca168af65976b0118de7001cf34bcd4862d0d9860861088887;https://etherscan.io/tx/0x6a0c8cf418fbd9ca168af65976b0118de7001cf34bcd4862d0d9860861088887;Fee;0;;0;;Approved  USDT For Trade On  Compound Tether;0x9ad227d56a36b33407916f3293db2d298095dca9;;Ether;0,001157425;0x9ad227d56a36b33407916f3293db2d298095dca9;2020-06-28T00:35:28Z;1593304528
0x00d7dbc3f86da2aca401dc68440fa998cd54fcebdc0524e30ecdb7b393de47d9;https://etherscan.io/tx/0x00d7dbc3f86da2aca401dc68440fa998cd54fcebdc0524e30ecdb7b393de47d9;Fee;0;;0;;Approved  BAT For Trade On  Compound Basic Attention Token;0x9ad227d56a36b33407916f3293db2d298095dca9;;Ether;0,001109625;0x9ad227d56a36b33407916f3293db2d298095dca9;2020-06-28T00:35:37Z;1593304537
0x6f13fa3f29deaefacaf842a6dd96408408e135bc1802e53efdc0d25608b265ca;https://etherscan.io/tx/0x6f13fa3f29deaefacaf842a6dd96408408e135bc1802e53efdc0d25608b265ca;Fee;0;;0;;Approved  USDC For Trade On  Curve.fi: sUSD v2 Swap;0x9ad227d56a36b33407916f3293db2d298095dca9;;Ether;0,00134711577;0x9ad227d56a36b33407916f3293db2d298095dca9;2020-06-28T00:39:26Z;1593304766
0xc3e2f86e5216e13eaad84e5b8bc43213c367978908c5e84eb3a2d50c4a2c8459;https://etherscan.io/tx/0xc3e2f86e5216e13eaad84e5b8bc43213c367978908c5e84eb3a2d50c4a2c8459;Fee;0;;0;;Approved  crvRenWSBTC For Trade On  Synthetix: sBTC Curvepool Rewards;0x9ad227d56a36b33407916f3293db2d298095dca9;;Ether;0,0010594984;0x9ad227d56a36b33407916f3293db2d298095dca9;2020-06-28T00:51:17Z;1593305477
0x5394b3d7f26d2ae5cea328b297e0375bdcd250660670207b83d87b67b382d481;https://etherscan.io/tx/0x5394b3d7f26d2ae5cea328b297e0375bdcd250660670207b83d87b67b382d481;Fee;0;;0;;Approved  crvPlain3andSUSD For Trade On  Synthetix: LP Rewards (Curve sUSD);0x9ad227d56a36b33407916f3293db2d298095dca9;;Ether;0,0010594984;0x9ad227d56a36b33407916f3293db2d298095dca9;2020-06-28T00:51:33Z;1593305493
0x1245baf44b3b8b90644fda5a97126f0ecb2fe3edf59ba72467783ccd408a0015;https://etherscan.io/tx/0x1245baf44b3b8b90644fda5a97126f0ecb2fe3edf59ba72467783ccd408a0015;Withdrawl;162,443137;USDC;162,443137;USDC;Withdrawal 162.443137 USDC To Compound USD Coin;0x9ad227d56a36b33407916f3293db2d298095dca9;0x39aa39c021dfbae8fac545936693ac917d5e7563 (Compound USD Coin);Ether;0,005559516;0x9ad227d56a36b33407916f3293db2d298095dca9;2020-06-28T00:52:37Z;1593305557
0x1245baf44b3b8b90644fda5a97126f0ecb2fe3edf59ba72467783ccd408a0015;https://etherscan.io/tx/0x1245baf44b3b8b90644fda5a97126f0ecb2fe3edf59ba72467783ccd408a0015;Deposit;7713,08874806;cUSDC;7713,08874806;cUSDC;Deposit 7713.08874806 cUSDC From Compound USD Coin;0x39aa39c021dfbae8fac545936693ac917d5e7563 (Compound USD Coin);0x9ad227d56a36b33407916f3293db2d298095dca9;;0;;2020-06-28T00:52:37Z;1593305557
0x4a62cec76c3b2e9e709553340f60e1a4ccff53053cacd618afad7c068eaf1ef8;https://etherscan.io/tx/0x4a62cec76c3b2e9e709553340f60e1a4ccff53053cacd618afad7c068eaf1ef8;Fee;0;;0;;Approved  PAMP For Trade On  Uniswap V2: Router;0x9ad227d56a36b33407916f3293db2d298095dca9;;Ether;0,000348552;0x9ad227d56a36b33407916f3293db2d298095dca9;2020-06-28T02:19:16Z;1593310756
0x758bb114103e2f4410c563946b74f1f76161868691537a84529c46b1de9259d3;https://etherscan.io/tx/0x758bb114103e2f4410c563946b74f1f76161868691537a84529c46b1de9259d3;Deposit;0,56513618;HXY;0,56513618;HXY;Deposit 0.56513618 HXY From 0xfc0713dd0aefa5a1b6a6f24e53605a885ca6b441;0xfc0713dd0aefa5a1b6a6f24e53605a885ca6b441;0x9ad227d56a36b33407916f3293db2d298095dca9;;0;;2020-07-01T15:23:01Z;1593616981
0x6bd3c94278cadd6a1afa3bee66c1333955356711688b78b3bf5fd0e8007012b2;https://etherscan.io/tx/0x6bd3c94278cadd6a1afa3bee66c1333955356711688b78b3bf5fd0e8007012b2;Deposit;0,56513618;HXY;0,56513618;HXY;Deposit 0.56513618 HXY From 0xfc0713dd0aefa5a1b6a6f24e53605a885ca6b441;0xfc0713dd0aefa5a1b6a6f24e53605a885ca6b441;0x9ad227d56a36b33407916f3293db2d298095dca9;;0;;2020-07-01T15:56:08Z;1593618968
0xe38780bcfcd4e5bd0ff1a6d3adf79f2a22782900378d39769bb2628f9f818f77;https://etherscan.io/tx/0xe38780bcfcd4e5bd0ff1a6d3adf79f2a22782900378d39769bb2628f9f818f77;Withdrawl;0,03;Ether;0,03;Ether;Withdrawal 0.03 Ether To 0x7cf22917643f15520121a6eece65be4a609cce5b;0x9ad227d56a36b33407916f3293db2d298095dca9;0x7cf22917643f15520121a6eece65be4a609cce5b;Ether;0,00063;0x9ad227d56a36b33407916f3293db2d298095dca9;2020-07-03T19:06:49Z;1593803209
0x0916798fa2e4e4bdae93b4345c895e827005d6f5c86d2caafe6412340e50e8c7;https://etherscan.io/tx/0x0916798fa2e4e4bdae93b4345c895e827005d6f5c86d2caafe6412340e50e8c7;Fee;0;;0;;;0x9ad227d56a36b33407916f3293db2d298095dca9;;Ether;0,001812825;0x9ad227d56a36b33407916f3293db2d298095dca9;2020-07-15T21:07:17Z;1594847237
0x6ffe4da4cdabc6a7756ce992ebd6974defa7220428e2c97612c27ff1262b082d;https://etherscan.io/tx/0x6ffe4da4cdabc6a7756ce992ebd6974defa7220428e2c97612c27ff1262b082d;Withdrawl;7713,08874806;cUSDC;7713,08874806;cUSDC;Withdrawal 7713.08874806 cUSDC To Compound USD Coin;0x9ad227d56a36b33407916f3293db2d298095dca9;0x39aa39c021dfbae8fac545936693ac917d5e7563 (Compound USD Coin);Ether;0,0067834935;0x9ad227d56a36b33407916f3293db2d298095dca9;2020-07-15T21:11:30Z;1594847490
0x6ffe4da4cdabc6a7756ce992ebd6974defa7220428e2c97612c27ff1262b082d;https://etherscan.io/tx/0x6ffe4da4cdabc6a7756ce992ebd6974defa7220428e2c97612c27ff1262b082d;Deposit;0,001345122765157046;COMP;0,001345122765157046;COMP;Deposit 0.001345122765157046 COMP From Compound: Comptroller;0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b (Compound: Comptroller);0x9ad227d56a36b33407916f3293db2d298095dca9;;0;;2020-07-15T21:11:30Z;1594847490
0x6ffe4da4cdabc6a7756ce992ebd6974defa7220428e2c97612c27ff1262b082d;https://etherscan.io/tx/0x6ffe4da4cdabc6a7756ce992ebd6974defa7220428e2c97612c27ff1262b082d;Deposit;162,584412;USDC;162,584412;USDC;Deposit 162.584412 USDC From Compound USD Coin;0x39aa39c021dfbae8fac545936693ac917d5e7563 (Compound USD Coin);0x9ad227d56a36b33407916f3293db2d298095dca9;;0;;2020-07-15T21:11:30Z;1594847490
0x44f07b1d16e3db8a1ff4ce1f111aeee8c2e2067f3db191e27414df90491fbbd0;https://etherscan.io/tx/0x44f07b1d16e3db8a1ff4ce1f111aeee8c2e2067f3db191e27414df90491fbbd0;Fee;0;;0;;Approved  USDC For Trade On  Uniswap V2: Router 2;0x9ad227d56a36b33407916f3293db2d298095dca9;;Ether;0,001248525;0x9ad227d56a36b33407916f3293db2d298095dca9;2020-07-15T21:19:33Z;1594847973
0xf4392ef53f97bf96cfe63b34f89ebf97570dc9d4f5f2a59052c1f42bd91d1d14;https://etherscan.io/tx/0xf4392ef53f97bf96cfe63b34f89ebf97570dc9d4f5f2a59052c1f42bd91d1d14;Withdrawl;162,584412;USDC;162,584412;USDC;Withdrawal 162.584412 USDC To Uniswap V2: USDC 3;0x9ad227d56a36b33407916f3293db2d298095dca9;0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc (Uniswap V2: USDC 3);Ether;0,00541247;0x9ad227d56a36b33407916f3293db2d298095dca9;2020-07-16T22:14:06Z;1594937646
0xf4392ef53f97bf96cfe63b34f89ebf97570dc9d4f5f2a59052c1f42bd91d1d14;https://etherscan.io/tx/0xf4392ef53f97bf96cfe63b34f89ebf97570dc9d4f5f2a59052c1f42bd91d1d14;Deposit;13153659,481281696;HEX2T;13153659,481281696;HEX2T;Deposit 13153659.481281696 HEX2T From Uniswap V2: HEX2T 2;0xedaedd22e653c504ff6806bf61664292848eb26e (Uniswap V2: HEX2T 2);0x9ad227d56a36b33407916f3293db2d298095dca9;;0;;2020-07-16T22:14:06Z;1594937646
0x816639dc2785066fa0199325263fa4d21a82f3feda69464127cb12403d5a7a96;https://etherscan.io/tx/0x816639dc2785066fa0199325263fa4d21a82f3feda69464127cb12403d5a7a96;Deposit;58,2090274;HXY;58,2090274;HXY;Deposit 58.2090274 HXY From 0x8530261684c0549d5e85a30934e30d60c46aa8a1;0x8530261684c0549d5e85a30934e30d60c46aa8a1;0x9ad227d56a36b33407916f3293db2d298095dca9;;0;;2020-07-18T00:31:49Z;1595032309
0x4aac99dec5b1b2831857921458d8a3ba1d45967d7b8ad678c32be7a481acb6f9;https://etherscan.io/tx/0x4aac99dec5b1b2831857921458d8a3ba1d45967d7b8ad678c32be7a481acb6f9;Withdrawl;81021402,53501415;HEX2T;81021402,53501415;HEX2T;Withdrawal 81021402.53501415 HEX2T To 0x8c1a220506190f34c035f7fdb95a975f1f67732e;0x9ad227d56a36b33407916f3293db2d298095dca9;0x8c1a220506190f34c035f7fdb95a975f1f67732e;Ether;0,001136025;0x9ad227d56a36b33407916f3293db2d298095dca9;2020-07-19T05:46:19Z;1595137579
0x1a2683c82a8743a4740edd24a85df4be273399c579a482cb3cc72e4c3645aff0;https://etherscan.io/tx/0x1a2683c82a8743a4740edd24a85df4be273399c579a482cb3cc72e4c3645aff0;Deposit;565,13618;HXY;565,13618;HXY;Deposit 565.13618 HXY From 0x8530261684c0549d5e85a30934e30d60c46aa8a1;0x8530261684c0549d5e85a30934e30d60c46aa8a1;0x9ad227d56a36b33407916f3293db2d298095dca9;;0;;2020-07-19T23:33:58Z;1595201638
0xcd0e8bff86879368d491a39d67930e9d45e48651af90a0c23b84c5c544482798;https://etherscan.io/tx/0xcd0e8bff86879368d491a39d67930e9d45e48651af90a0c23b84c5c544482798;Deposit;0,2;Ether;0,2;Ether;Deposit 0.2 Ether From 0x0d38bce0ef4241ef8a6994459182df4c63fd27d1;0x0d38bce0ef4241ef8a6994459182df4c63fd27d1;0x9ad227d56a36b33407916f3293db2d298095dca9;;0;;2020-09-17T04:25:47Z;1600316747
0x982987ac002d27c55f876c89678037e6b7a2ce980403afd214d74d184d91e79d;https://etherscan.io/tx/0x982987ac002d27c55f876c89678037e6b7a2ce980403afd214d74d184d91e79d;Deposit;401,648035;UNI;401,648035;UNI;Deposit 401.648035 UNI From Uniswap: Token Distributor;0x090d4613473dee047c3f2706764f49e0821d256e (Uniswap: Token Distributor);0x9ad227d56a36b33407916f3293db2d298095dca9;Ether;0,0572607;0x9ad227d56a36b33407916f3293db2d298095dca9;2020-09-17T04:27:09Z;1600316829
0x5f27d3932c1e551a2005a326526a8e4af329bc0ab2ec45f53c52b66b5d432d6d;https://etherscan.io/tx/0x5f27d3932c1e551a2005a326526a8e4af329bc0ab2ec45f53c52b66b5d432d6d;Fee;0;;0;;Approved  UNI For Trade On  Uniswap V2: Router 2;0x9ad227d56a36b33407916f3293db2d298095dca9;;Ether;0,0320229;0x9ad227d56a36b33407916f3293db2d298095dca9;2020-09-17T04:37:37Z;1600317457
0x3356dfa033eaff515ba36f16c6a830b2defd0c6462c767ebb7358b24283593da;https://etherscan.io/tx/0x3356dfa033eaff515ba36f16c6a830b2defd0c6462c767ebb7358b24283593da;Withdrawl;401,648035;UNI;401,648035;UNI;Withdrawal 401.648035 UNI To Uniswap V2: UNI 30;0x9ad227d56a36b33407916f3293db2d298095dca9;0xd3d2e2692501a5c9ca623199d38826e513033a17 (Uniswap V2: UNI 30);Ether;0,0686945;0x9ad227d56a36b33407916f3293db2d298095dca9;2020-09-17T04:39:44Z;1600317584
0x3356dfa033eaff515ba36f16c6a830b2defd0c6462c767ebb7358b24283593da;https://etherscan.io/tx/0x3356dfa033eaff515ba36f16c6a830b2defd0c6462c767ebb7358b24283593da;Deposit;2,6216764886498405;Ether;2,6216764886498405;Ether;Deposit  2.6216764886498405 Ether From Uniswap V2: Router 2;0x7a250d5630b4cf539739df2c5dacb4c659f2488d (Uniswap V2: Router 2);0x9ad227d56a36b33407916f3293db2d298095dca9;;0;;2020-09-17T04:39:44Z;1600317584
0xb149657396ddc4b245701f8151c8fbf6cfb57e6f39039ff5f0b35f71e806bc17;https://etherscan.io/tx/0xb149657396ddc4b245701f8151c8fbf6cfb57e6f39039ff5f0b35f71e806bc17;Deposit;0,15;Ether;0,15;Ether;Deposit 0.15 Ether From 0x7cf22917643f15520121a6eece65be4a609cce5b;0x7cf22917643f15520121a6eece65be4a609cce5b;0x9ad227d56a36b33407916f3293db2d298095dca9;;0;;2020-09-17T05:43:07Z;1600321387
0x03a3a3a5001467593ff1d2512fa6e8a568cf5572a20208ccc637a795b5457007;https://etherscan.io/tx/0x03a3a3a5001467593ff1d2512fa6e8a568cf5572a20208ccc637a795b5457007;Withdrawl;2,5;Ether;2,5;Ether;Withdrawal 2.5 Ether To 0x7cf22917643f15520121a6eece65be4a609cce5b;0x9ad227d56a36b33407916f3293db2d298095dca9;0x7cf22917643f15520121a6eece65be4a609cce5b;Ether;0,011529;0x9ad227d56a36b33407916f3293db2d298095dca9;2020-09-17T23:12:53Z;1600384373
0x2bcc92d1187a6043646ac47e229d996814de4c672343cf81afb64c73066a1c5c;https://etherscan.io/tx/0x2bcc92d1187a6043646ac47e229d996814de4c672343cf81afb64c73066a1c5c;Fee;0;;0;;Approved  UNI-V2 For Trade On  LuaSwap: Master Farmer LP Staking Pool;0x9ad227d56a36b33407916f3293db2d298095dca9;;Ether;0,00509289;0x9ad227d56a36b33407916f3293db2d298095dca9;2020-09-28T19:17:24Z;1601320644
0x042a366fd788b1b80532ce78d3733a03739883ee49684328d9c17c48c513de31;https://etherscan.io/tx/0x042a366fd788b1b80532ce78d3733a03739883ee49684328d9c17c48c513de31;Withdrawl;0,15;Ether;0,15;Ether;Withdrawal 0.15 Ether To 0xe94edb8c32d55321701edb65ee45bf5ed08aef1b;0x9ad227d56a36b33407916f3293db2d298095dca9;0xe94edb8c32d55321701edb65ee45bf5ed08aef1b;Ether;0,0004641;0x9ad227d56a36b33407916f3293db2d298095dca9;2020-10-11T23:15:21Z;1602458121
0x7a699ba056cbad1a911d783a0a7bd7ae00fdf8154ce23431a67255ba83e6c2fc;https://etherscan.io/tx/0x7a699ba056cbad1a911d783a0a7bd7ae00fdf8154ce23431a67255ba83e6c2fc;Fee;0;;0;;Approved  HXY For Trade On  Uniswap V2: Router 2;0x9ad227d56a36b33407916f3293db2d298095dca9;;Ether;0,001554875;0x9ad227d56a36b33407916f3293db2d298095dca9;2020-10-23T03:43:30Z;1603424610
